,fas_id,name,address,postcode,easting,northing,latitude,longitude,local_authority
12549,133097,The Royal Oak,"45 Oak Avenue, Hampton",TW12 3NR,512647,170551.0,51.422786,-0.381266,Richmond upon Thames
12550,133102,The Shack 68,"68 London Road, Twickenham",TW1 3QS,516161,173605.0,51.449518,-0.329748,Richmond upon Thames
12551,133104,The Shaftesbury Arms,"121-123 Kew Road, Kew",TW9 2PN,518264,175489.0,51.466015,-0.29887,Richmond upon Thames
12552,133105,The Ship,"The Ship, Thames Bank, Mortlake",SW14 7QR,520350,176145.0,51.47148,-0.26863,Richmond upon Thames
12553,133108,The Spirit of Rugby,"Twickenham Rugby Football Union Stadium, 200 Whitton Road, Twickenham",TW2 7BA,515424,174214.0,51.455151,-0.340151,Richmond upon Thames
12554,133109,The Star,"8 High Street, Hampton Hill",TW12 1PD,514343,170907.0,51.425647,-0.356769,Richmond upon Thames
12555,133111,The Sun Inn,"7 Church Road, London",SW13 9HE,521851,176436.0,51.473766,-0.246931,Richmond upon Thames
12556,133112,The Sun Inn,"The Sun Inn, 17 Parkshot, Richmond",TW9 2RG,518032,175248.0,51.463898,-0.302288,Richmond upon Thames
12557,133113,The Sussex Arms,"The Sussex Arms, 15 Staines Road, Twickenham",TW2 5BG,515040,172974.0,51.444084,-0.346078,Richmond upon Thames
12558,133114,The Swan,"The Swan, 22 High Street, Hampton Wick",KT1 4DB,517553,169568.0,51.412956,-0.311064,Richmond upon Thames
12559,133116,The Tapestry,"The Tapestry, 1 Lower Richmond Road, Mortlake",SW14 7EZ,520328,175886.0,51.469149,-0.269036,Richmond upon Thames
12560,133120,The Tide End Cottage,"Tide End Cottage, 8 Ferry Road, Teddington",TW11 9NN,516636,171386.0,51.429485,-0.323646,Richmond upon Thames
12561,133123,The Triple Crown,"15 Kew Foot Road, Richmond",TW9 2SS,518064,175440.0,51.465617,-0.301764,Richmond upon Thames
12562,133124,The Turk's Head,"28 Winchester Road, Twickenham",TW1 1LF,516611,174349.0,51.456121,-0.32303,Richmond upon Thames
12563,133125,The Victoria,"The Victoria, 10 West Temple Sheen, East Sheen",SW14 7RT,519891,174981.0,51.461108,-0.275631,Richmond upon Thames
12564,133126,The Victoria Inn,"78 Hill Rise, Richmond",TW10 6UB,517927,174522.0,51.457404,-0.304041,Richmond upon Thames
12565,133131,The Waldegrave Arms,"Waldegrave Arms, 209-211 Waldegrave Road, Teddington",TW11 8LX,515579,171688.0,51.432416,-0.338745,Richmond upon Thames
12566,133132,The Waterman's Arms,"10 Water Lane, Richmond",TW9 1TJ,517693,174704.0,51.459079,-0.307347,Richmond upon Thames
12567,133134,The White Hart,"1 High Street, Hampton Wick",KT1 4DA,517554,169474.0,51.412111,-0.311081,Richmond upon Thames
12568,133135,The White Hart Inn,"White Hart, 121 Kneller Road, Twickenham",TW2 7DY,514285,174271.0,51.455894,-0.356518,Richmond upon Thames
12569,133136,The White Hart Pub,"White Hart, The Terrace, London",SW13 0NR,521325,176152.0,51.471327,-0.254598,Richmond upon Thames
12570,133137,The White Horse,"The White Horse, 14-16 Worple Way, Richmond",TW10 6DF,518464,174997.0,51.461561,-0.296156,Richmond upon Thames
12571,133138,The White Swan,"The White Swan, 25 Old Palace Lane, Richmond",TW9 1PG,517474,174990.0,51.461704,-0.310402,Richmond upon Thames
12572,133139,The White Swan,"The White Swan, Riverside, Twickenham",TW1 3DN,516758,173357.0,51.447166,-0.321243,Richmond upon Thames
12573,133142,The Windmill,"80 Windmill Road, Hampton Hill",TW12 1QU,513958,171144.0,51.427855,-0.362242,Richmond upon Thames
12574,133143,The Winning Post,"The Winning Post, Chertsey Road, Twickenham",TW2 6LS,514335,173377.0,51.44784,-0.356088,Richmond upon Thames
12575,133144,The Worlds End,"88 Station Road, Hampton",TW12 2AX,513690,169719.0,51.4151,-0.366538,Richmond upon Thames
12576,133147,Three Kings,"42 Heath Road, Twickenham",TW1 4BZ,516080,173162.0,51.445561,-0.331058,Richmond upon Thames
12577,133185,Twickenham Club,"7 Church Street, Twickenham",TW1 3NJ,516352,173320.0,51.446917,-0.327095,Richmond upon Thames
12578,133186,Twickenham Cricket Club,"Twickenham Cricket Club Pavili, The Green, Twickenham",TW2 5TU,515419,172957.0,51.443845,-0.340633,Richmond upon Thames
12579,133187,Twickenham District Masonic Council Ltd,"150 London Road, Twickenham",TW1 1HD,516105,173836.0,51.451614,-0.330478,Richmond upon Thames
12580,133194,Twickenham Rowing Club,"Twickenham Rowing Club, Eel Pie Island, Twickenham",TW1 3DY,516464,173148.0,51.445348,-0.32554,Richmond upon Thames
12581,133222,Viva,"3 Hill Rise, Richmond",TW10 6UQ,517831,174577.0,51.457909,-0.305404,Richmond upon Thames
12582,133237,White Cross Hotel,"White Cross Hotel, Riverside, Richmond",TW9 1TH,517767,174600.0,51.458129,-0.306317,Richmond upon Thames
12583,133283,56 social club,"56, Peckham High Street, London",SE15 5DP,534078,176680.0,51.473214,-0.070891,Southwark
12584,133345,All bar one,"All Bar One, 34, Shad Thames, London",SE1 2YG,533865,180013.0,51.503198,-0.072694,Southwark
12585,133346,All bar one,"Ground Floor Fielden House, 28-42, London Bridge Street, London",SE1 9SG,532788,180199.0,51.505132,-0.088132,Southwark
12586,133348,Alleyns head,"Alleyns Head, Park Hall Road, London",SE21 8BW,532815,172495.0,51.435885,-0.090636,Lambeth
12587,133358,Amaryllis,"66, Coldharbour Lane, London",SE5 9PU,532275,176249.0,51.469756,-0.096997,Lambeth
12588,133366,Anchor tap,"20A, Horselydown Lane, London",SE1 2LN,533617,180022.0,51.503338,-0.076262,Southwark
12589,133367,Ancient foresters,"282, Southwark Park Road, London",SE16 2HB,534741,178791.0,51.492009,-0.060547,Southwark
12590,133387,Aquarius golf club (licensed bar),"BEACHCROFT RESERVOIR, Marmora Road, Honor Oak",SE22 0RY,535273,174392.0,51.45236,-0.05457,Southwark
12591,133423,Asylum tavern,"40-42, Asylum Road, London",SE15 2RL,534869,177235.0,51.477996,-0.059298,Southwark
12592,133454,Balls brothers,"Unit 22 Hays Galleria, Tooley Street, London",SE1 2HD,533104,180293.0,51.505903,-0.083546,Southwark
12593,133464,Bankside house,"Bankside House, 24, Sumner Street, London",SE1 9JA,532054,180324.0,51.506428,-0.098654,Southwark
12594,133473,Barrow boy & banker,"8, Borough High Street, London",SE1 9QQ,532744,180337.0,51.506383,-0.088713,Southwark
12595,133496,Belushis & st christophers village,"161-165, Borough High Street, London",SE1 1HR,532537,179923.0,51.502711,-0.091849,Southwark
12596,133528,Bison bar,"204, Manor Place, London",SE17 3BN,531928,178226.0,51.487603,-0.101252,Southwark
12597,133535,Black horse,"254, Tabard Street, London",SE1 4UN,532812,179238.0,51.496491,-0.088147,Southwark
12598,133540,Blackfriars wine bar,"Railway Arch 80, Scoresby Street, London",SE1 0XN,531712,180077.0,51.504288,-0.103671,Southwark
12599,133545,Blue eyed maid,"173, Borough High Street, London",SE1 1HR,532553,179910.0,51.502591,-0.091624,Southwark
12600,133603,Brew by numbers,"79, Enid Street, London",SE16 3RA,533911,179390.0,51.497589,-0.072268,Southwark
12601,133614,British queen,"34, Picton Street, London",SE5 7QH,532819,177190.0,51.478076,-0.088817,Southwark
12602,133627,Bunch of grapes,"2, St Thomas Street, London",SE1 9RS,532729,180144.0,51.504652,-0.089002,Southwark
12603,133648,Cache vip latin club,"First Floor, 512-516, Old Kent Road, London",SE1 5BA,534215,177930.0,51.484397,-0.068446,Southwark
12604,133701,Camber lawn tennis club,"Camber Lawn Tennis Club, Dulwich Common, London",SE21 7EX,534157,173336.0,51.443136,-0.071022,Southwark
12605,133718,Canavans peckham pool club,"188, Rye Lane, London",SE15 4NF,534395,176013.0,51.467136,-0.066583,Southwark
12606,133723,Canterbury arms,"2-4, Maddock Way, London",SE17 3NH,531823,177681.0,51.48273,-0.102967,Southwark
12607,133754,Castle public house,"280, Crystal Palace Road, London",SE22 9JJ,533910,174238.0,51.4513,-0.074233,Southwark
12608,133767,Cecil's,"Basement To Ground Floor, 8, Holyrood Street, London",SE1 2EL,533219,180023.0,51.503449,-0.081991,Southwark
12609,133782,Charles dickens,"160, Union Street, London",SE1 0LH,531941,180038.0,51.503884,-0.100388,Southwark
12610,133816,China hall,"141, Lower Road, London",SE16 2XL,535549,179058.0,51.494224,-0.048813,Southwark
12611,133842,Claremont arms public house,"32, Dunton Road, London",SE1 5TJ,533759,178838.0,51.492673,-0.074665,Southwark
12612,133843,Clarendon arms,"225, Camberwell New Road, London",SE5 0TH,532003,177089.0,51.477359,-0.100597,Southwark
12613,133849,Club 701,"Basement And Ground Floors, 516, Old Kent Road, London",SE1 5BA,534215,177930.0,51.484396,-0.068445,Southwark
12614,133850,Club favour,"516, Ground Floor Old Kent Road, London",SE1 5BA,534215,177930.0,51.484396,-0.068445,Southwark
12615,133881,Control risks group limited,"Part Fourth Floor And Part Fif, Hays Lane, London",SE1 2TT,533021,180311.0,51.506075,-0.084735,Southwark
12616,133930,Crown & greyhound,"73, Dulwich Village, London",SE21 7BJ,533179,173939.0,51.448785,-0.084859,Southwark
12617,133969,Dark room students bar (licensed bar),"London College Of Printing And, Elephant And Castle, London",SE1 6SB,531908,178990.0,51.494474,-0.101255,Southwark
12618,133978,Dean swift,"Dean Swift, 10, Gainsford Street, London",SE1 2NE,533805,179933.0,51.502502,-0.073587,Southwark
12619,134009,Doggetts coat & badge,"Doggetts Coat And Badge Black, Blackfriars Road, London",SE1 9UD,531617,180539.0,51.508461,-0.104866,Southwark
12620,134015,Dover castle ph,"6A, Great Dover Street, London",SE1 4XW,532461,179701.0,51.500734,-0.093027,Southwark
12621,134019,Draft house,"206-208, Tower Bridge Road, London",SE1 2UP,533594,180027.0,51.503388,-0.076591,Southwark
12622,134027,Duke of sussex,"77, Friary Road, London",SE15 1QS,534444,177367.0,51.479292,-0.065364,Southwark
12623,134031,Dulwich constitutional club,"33, East Dulwich Grove, London",SE22 8PW,533720,175142.0,51.459469,-0.076624,Southwark
12624,134064,East dulwich tavern,"1, Lordship Lane, London",SE22 8EW,533834,175188.0,51.459855,-0.074967,Southwark
12625,134105,English wine & spirits co,"7a, Stoney Street, London",SE1 9AA,532583,180192.0,51.505118,-0.091086,Southwark
12626,134150,Farriers arms,"214, Lower Road, London",SE8 5DJ,535922,178684.0,51.490765,-0.043602,Southwark
12627,134151,Fast forward,"Bells Gardens Community Centre, 19, Buller Close, London",SE15 6UJ,534187,177155.0,51.477439,-0.069143,Southwark
12628,134185,Flowers of the forest,"14, Westminster Bridge Road, London",SE1 7QX,531528,179462.0,51.498804,-0.106564,Southwark
12629,134186,Flying dutchman,"156, Wells Way, London",SE5 7SY,533045,177250.0,51.478571,-0.085541,Southwark
12630,134201,Founders arms,"52, Hopton Street, London",SE1 9JH,531824,180515.0,51.508198,-0.101895,Southwark
12631,134259,George canning,"123, Grove Lane, London",SE5 8BG,533038,176064.0,51.467915,-0.086088,Southwark
12632,134267,Gimlet bar,"Unit 3 Print Village, 58, Chadwick Road, London",SE15 4PU,533866,176076.0,51.467827,-0.07417,Southwark
12633,134272,Glengall tavern,"1, Bird In Bush Road, London",SE15 6RN,534118,177433.0,51.479962,-0.07003,Southwark
12634,134297,Gowlett arms,"62, Gowlett Road, London",SE15 4HY,534152,175558.0,51.463105,-0.070252,Southwark
12635,134313,Griffin sports club,"12, Dulwich Village, London",SE21 7AL,533015,174252.0,51.451637,-0.0871,Southwark
12636,134393,Hermits cave,"28, Camberwell Church Street, London",SE5 8QU,532655,176711.0,51.47381,-0.091357,Southwark
12637,134421,Hollington club for young people,"56-60, Comber Grove, London",SE5 0LD,532203,176995.0,51.476468,-0.097755,Southwark
12638,134422,Hollydale tavern,"115, Hollydale Road, London",SE15 2TF,535124,176237.0,51.468976,-0.056009,Southwark
12639,134428,Hoopers,"28, Ivanhoe Road, London",SE5 8DH,533528,175889.0,51.466227,-0.079104,Southwark
12640,134446,Huntsman & hound,"70, Elsted Street, London",SE17 1QG,532954,178549.0,51.490257,-0.086363,Southwark
12641,134513,Jacks,"7-9, 7, Crucifix Lane, London",SE1 3JW,533241,179888.0,51.502231,-0.081725,Southwark
12642,134552,Joiners arms,"35, Denmark Hill, London",SE5 8RS,532565,176474.0,51.47171,-0.09274,Southwark
12643,134596,Katzenjammers,"Part Basement The Hop Exchang, 24, Southwark Street, London",SE1 1TY,532586,180168.0,51.504901,-0.091052,Southwark
12644,134625,Kings arms,"Kings Arms, 251, Tooley Street, London",SE1 2JX,533646,179826.0,51.501579,-0.075918,Southwark
12645,134628,King's college london students union,"Boland House, Great Maze Pond, London",SE1 9RT,532729,180144.0,51.504652,-0.089002,Southwark
12646,134795,Lord clyde,"27, Clennam Street, London",SE1 1ER,532274,179934.0,51.502871,-0.095632,Southwark
12647,134796,Lord palmerston,"91, Lordship Lane, London",SE22 8EP,533850,175046.0,51.458584,-0.07479,Southwark
12648,134838,Man of kent,"2, Nunhead Green, London",SE15 3QF,534981,175825.0,51.465307,-0.058224,Southwark
12649,134844,Mar i terra,"Mar I Terra Public House, 14, Gambia Street, London",SE1 0XH,531783,180085.0,51.504343,-0.102646,Southwark
12650,134918,Moby dick,"6, Russell Place, London",SE16 7PL,536211,179244.0,51.495728,-0.039211,Southwark
12651,135010,Nags head p h,"242, Camberwell Road, London",SE5 0DP,532439,177037.0,51.47679,-0.094343,Southwark
12652,135093,Old alleynian football club,"Old Alleynian Club, Dulwich Common, London",SE21 7HA,533689,173333.0,51.443219,-0.077753,Southwark
12653,135094,Old dispensary,"325, Camberwell New Road, London",SE5 0TF,532319,176888.0,51.475479,-0.096125,Southwark
12654,135097,Old kings head,"45, Borough High Street, London",SE1 1NA,532683,180135.0,51.504582,-0.089668,Southwark
12655,135098,Old nuns head,"The Old Nuns Head, 15, Nunhead Green, London",SE15 3QQ,534882,175820.0,51.465286,-0.05965,Southwark
12656,135099,Old salt quay,"163, Rotherhithe Street, London",SE16 5QU,535539,180173.0,51.504237,-0.048529,Southwark
12657,135101,Old thameside inn,"Old Thameside Inn Pickfords Wh, Clink Street",SE1 9DG,532519,180399.0,51.506993,-0.09193,Southwark
12658,135179,Peckham liberal club,"24, Elm Grove, London",SE15 5DE,534077,176411.0,51.470788,-0.071008,Southwark
12659,135195,Phoenix,"PHOENIX, Windsor Walk, Denmark Hill",SE5 8BB,532850,176167.0,51.468893,-0.088754,Southwark
12660,135230,Pommeler's rest,"196-198, Tower Bridge Road, London",SE1 2UN,533562,179919.0,51.502425,-0.077092,Southwark
12661,135265,Prince albert,"111, Bellenden Road, London",SE15 4QY,533997,176088.0,51.467913,-0.072281,Southwark
12662,135266,Prince of wales,"51, St Georges Road, London",SE1 6ER,531665,179138.0,51.49586,-0.104698,Southwark
12663,135267,Prince of wales,"14, Ruby Street, London",SE15 1LL,534688,177711.0,51.482316,-0.061721,Southwark
12664,135268,Prince william henry,"217, Blackfriars Road, London",SE1 8NL,531677,180154.0,51.504988,-0.104147,Southwark
12665,135282,Pyrotechnist arms,"39, Nunhead Green, London",SE15 3QF,534981,175825.0,51.465307,-0.058224,Southwark
12666,135287,Queen elizabeth p h,"42, Merrow Street, London",SE17 2NH,532556,178052.0,51.485893,-0.092278,Southwark
12667,135288,Queen victoria,"148, Southwark Park Road, London",SE16 3RP,534243,178814.0,51.492343,-0.067707,Southwark
12668,135313,Red lion,"407, Walworth Road",SE17 2AW,532481,177948.0,51.484967,-0.093397,Southwark
12669,135336,Ring,"72, Blackfriars Road, London",SE1 8HA,531614,179950.0,51.503169,-0.10513,Southwark
12670,135349,Rockingham arms,"Wetherspoons Metro Central He, 119, Newington Causeway, London",SE1 6DQ,532068,179153.0,51.495901,-0.09889,Southwark
12671,135364,Rose & crown,"Rose And Crown, 65-67, Union Street, London",SE1 1SG,532312,180044.0,51.503851,-0.095044,Southwark
12672,135365,Rose & crown p h,"47, Colombo Street, London",SE1 8DP,531608,180233.0,51.505705,-0.105111,Southwark
12673,135382,Royal oak,"44, Tabard Street, London",SE1 4JU,532553,179667.0,51.500398,-0.091716,Southwark
12674,135388,Ruse,"280, Borough High Street, London",SE1 1JS,532269,179631.0,51.50015,-0.095818,Southwark
12675,135391,Rye hill tenants & residents association,"PECKHAM RYE, London",SE15 3AA,535089,175164.0,51.459342,-0.056922,Southwark
12676,135477,Ship,"68, Borough Road, London",SE1 1DX,532196,179558.0,51.499511,-0.096896,Southwark
12677,135478,Ship & whale public house,"2, Gulliver Street, London",SE16 7LT,536495,179380.0,51.496891,-0.035084,Southwark
12678,135479,Shipwrights arms,"88, Tooley Street, London",SE1 2TF,533101,180145.0,51.504565,-0.083645,Southwark
12679,135493,Simon the tanner,"231, Long Lane, London",SE1 4PR,533165,179457.0,51.498367,-0.082983,Southwark
12680,135500,Sir robert peel,"7, Langdale Close, London",SE17 3UF,532259,177835.0,51.484012,-0.096634,Southwark
12681,135507,Skinkers,"42, Tooley Street, London",SE1 2SZ,532992,180221.0,51.505282,-0.085186,Southwark
12682,135509,Slug and lettuce,"32-34, Borough High Street, London",SE1 1XU,532609,180124.0,51.5045,-0.090737,Southwark
12683,135540,Southwark cyprus turkish association,"152, Old Kent Road, London",SE1 5TY,533317,178568.0,51.490351,-0.08113,Southwark
12684,135553,Southwark sports bowls club,"Southwark Sports Ground, Dulwich Common, London",SE21 7EU,533655,173288.0,51.442823,-0.078258,Southwark
12685,135564,Spit & sawdust,"21, Bartholomew Street, London",SE1 4AL,532823,179111.0,51.495338,-0.088037,Southwark
12686,135572,St christopher's,"121, Borough High Street, London",SE1 1NP,532580,180023.0,51.5036,-0.091193,Southwark
12687,135575,St georges tavern,"14, Coleman Road, London",SE5 7TG,533187,177341.0,51.479346,-0.083464,Southwark
12688,135578,St james of bermondsey,"72, St Jamess Road, London",SE16 4QZ,534347,179164.0,51.495455,-0.066077,Southwark
12689,135592,St. thomas the apostle church (licensed bar),"81, Evelina Road, London",SE15 3HL,535109,175973.0,51.466607,-0.056326,Southwark
12690,135596,Stanley arms public house,"418, Southwark Park Road, London",SE16 2ET,534896,179105.0,51.494803,-0.058195,Southwark
12691,135597,Stansfeld oxford & bermondsey club,"3, Webb Street, London",SE1 4RP,533231,179148.0,51.495583,-0.082148,Southwark
12692,135617,Stormbird,"25, Camberwell Church Street, London",SE5 8TR,532776,176742.0,51.47406,-0.089604,Southwark
12693,135622,Streatham and marlborough cricket club,"Marlborough Cricket Club, Dulwich Common, London",SE21 7EX,534157,173336.0,51.443136,-0.071022,Southwark
12694,135630,Suchard free house,"2, Crucifix Lane, London",SE1 3JW,533241,179888.0,51.502231,-0.081726,Southwark
12695,135662,Surdoc social club ltd,"16-19, Cope Street, London",SE16 2UJ,535696,178869.0,51.492491,-0.046769,Southwark
12696,135665,Surrey docks,"185, Lower Road, London",SE16 2LW,535775,178882.0,51.49258,-0.045641,Southwark
12697,135766,The actress,"90, Crystal Palace Road, London",SE22 9EY,534086,175001.0,51.458124,-0.071412,Southwark
12698,135767,The albert arms,"The Albert Arms, 1, Gladstone Street, London",SE1 6EY,531650,179315.0,51.497454,-0.104848,Southwark
12699,135768,The anchor bankside,"34, Park Street, London",SE1 9EF,532448,180399.0,51.507009,-0.092952,Southwark
12700,135769,The angel at rotherhithe,"101, Bermondsey Wall East, London",SE16 4NB,534819,179758.0,51.500689,-0.059054,Southwark
12701,135778,The beehive,"60-62, Carter Street, London",SE17 3EW,532039,178016.0,51.48569,-0.099733,Southwark
12702,135779,The beer rebellion,"129, Queens Road, London",SE15 2NB,534918,176912.0,51.47509,-0.058716,Southwark
12703,135784,The bishop,"Foresters Arms, 25-27, Lordship Lane, London",SE22 8EW,533834,175188.0,51.459855,-0.074967,Southwark
12704,135785,The blue anchor p h,"251, Southwark Park Road, London",SE16 3TS,534557,178848.0,51.492574,-0.063173,Southwark
12705,135787,The boatman p.h.,"234, Jamaica Road, London",SE16 4BD,534746,179518.0,51.49855,-0.060197,Southwark
12706,135788,The boot & flogger,"10-20, Redcross Way, London",SE1 1TA,532408,180084.0,51.504188,-0.093647,Southwark
12707,135795,The bridge house,"218, Tower Bridge Road, London",SE1 2UP,533594,180027.0,51.503388,-0.076591,Southwark
12708,135798,The brittania,"The Brittania, 44, Kipling Street, London",SE1 3RU,532844,179759.0,51.501156,-0.087491,Southwark
12709,135799,The brunel,"Adam And Eve Public House, 47, Swan Road, London",SE16 4JN,535373,179844.0,51.501329,-0.051044,Southwark
12710,135804,The cadeleigh arms,"43, Lyndhurst Grove, London",SE15 5AN,533422,176338.0,51.470287,-0.08046,Southwark
12711,135808,The camberwell arms,"The Castle, 65, Camberwell Church Street, London",SE5 8TR,532776,176742.0,51.47406,-0.089604,Southwark
12712,135815,The charlie chaplin,"26, New Kent Road, London",SE1 6TJ,532079,179027.0,51.494757,-0.09878,Southwark
12713,135817,The cherry tree,"The Vale, 31-33, Grove Vale, London",SE22 8EQ,533576,175382.0,51.461659,-0.078604,Southwark
12714,135823,The clf art cafe,"133, Copeland Road, London",SE15 3SN,534555,176326.0,51.469911,-0.064162,Southwark
12715,135824,The clockhouse,"196A, Peckham Rye, London",SE22 9QA,534415,175187.0,51.459709,-0.066609,Southwark
12716,135828,The colby arms,"Colby Arms, 132, Gipsy Hill, London",SE19 1PW,533344,171298.0,51.425013,-0.08348,Southwark
12717,135839,The crown ph,"115-117, Brandon Street, London",SE17 1AL,532531,178517.0,51.490069,-0.092464,Southwark
12718,135848,The duke of york,"Duke Of York, 47-48, Borough Road, London",SE1 1DR,532009,179531.0,51.499311,-0.099598,Southwark
12719,135849,The dulwich woodhouse,"39, Sydenham Hill, London",SE26 6RS,534065,172178.0,51.432751,-0.072783,Southwark
12720,135855,The fox on the hill,"149, Denmark Hill, London",SE5 8EH,532781,175715.0,51.464839,-0.089917,Southwark
12721,135866,The george,"40, Tower Bridge Road, London",SE1 4TR,533155,179133.0,51.495458,-0.083249,Southwark
12722,135867,The george inn,"George Inn, 75-77, Borough High Street, London",SE1 1NH,532626,180097.0,51.504254,-0.090503,Southwark
12723,135868,The gladstone,"64, Lant Street, London",SE1 1QN,532362,179706.0,51.500802,-0.094451,Southwark
12724,135869,The gladstone,"24-26, King And Queen Street, London",SE17 1DQ,532488,178412.0,51.489135,-0.093122,Southwark
12725,135870,The globe tavern,"8, Bedale Street, London",SE1 9AL,532640,180228.0,51.505428,-0.090252,Southwark
12726,135871,The golden anchor,"16, Evelina Road, London",SE15 2DX,535401,176265.0,51.469161,-0.052013,Southwark
12727,135873,The goldsmith,"96, Southwark Bridge Road, London",SE1 0EF,532101,179823.0,51.501914,-0.098165,Southwark
12728,135874,The good intent public house,"Good Intent Public House, 24-26, East Street, London",SE17 2DN,532434,178282.0,51.487979,-0.093948,Southwark
12729,135875,The grand union,"26, Camberwell Grove, London",SE5 8RE,532877,176525.0,51.472095,-0.088231,Southwark
12730,135876,The grange,"The Grange, 103, Grange Road, London",SE1 3BW,533655,179027.0,51.494387,-0.076091,Southwark
12731,135878,The great exhibition,"193, Crystal Palace Road, London",SE22 9EP,534046,174705.0,51.455465,-0.0721,Southwark
12732,135880,The gregorian,"The Gregorian, 94a-96, Jamaica Road, London",SE16 4SQ,534334,179406.0,51.497641,-0.066171,Southwark
12733,135881,The greyhound,"109, Peckham High Street, London",SE15 5SE,534251,176786.0,51.474117,-0.068362,Southwark
12734,135889,The hand and marigold,"244, Bermondsey Street, London",SE1 3UH,533256,179346.0,51.497348,-0.081715,Southwark
12735,135891,The heeltap,"Chaucer House, White Hart Yard, London",SE1 1NX,532683,180135.0,51.504582,-0.089668,Southwark
12736,135892,The herne tavern,"Herne Hill Tavern, 2, Forest Hill Road, London",SE22 0RR,534732,174497.0,51.453433,-0.062312,Southwark
12737,135893,The hide,"39-45, Bermondsey Street, London",SE1 3XF,533232,179816.0,51.501577,-0.081883,Southwark
12738,135897,The horniman at hays,"Unit 26 Hays Galleria, Counter Street, London",SE1 2HD,533104,180293.0,51.505903,-0.083546,Southwark
12739,135898,The horseshoe inn,"26, Melior Street, London",SE1 3QP,533010,179923.0,51.5026,-0.085039,Southwark
12740,135899,The hour glass,"131, Beaconsfield Road, London",SE17 2BX,533103,178131.0,51.486466,-0.084375,Southwark
12741,135903,The ivy house,"The Ivyhouse, 40, Stuart Road, London",SE15 3BE,535378,175078.0,51.4585,-0.052798,Southwark
12742,135904,The kentish drovers,"71-79, Peckham High Street, London",SE15 5RS,534186,176753.0,51.473836,-0.069309,Southwark
12743,135906,The kings arms public house,"65, Newcomen Street, London",SE1 1YT,532577,179929.0,51.502747,-0.091272,Southwark
12744,135908,The leather exchange,"15, Leathermarket Street, London",SE1 3HN,533051,179673.0,51.500335,-0.084543,Southwark
12745,135909,The libertine,"125, Great Suffolk Street, London",SE1 1PQ,532125,179697.0,51.500768,-0.097867,Southwark
12746,135917,The lord nelson,"243, Union Street, London",SE1 0LR,531827,180004.0,51.503596,-0.102043,Southwark
12747,135918,The lord nelson,"Lord Nelson, 386, Old Kent Road, London",SE1 5AA,533777,178204.0,51.486972,-0.074646,Southwark
12748,135922,The mad hatter hotel,"3-7, Stamford Street, London",SE1 9NY,531613,180378.0,51.507007,-0.104985,Southwark
12749,135925,The market porter,"9, Stoney Street, London",SE1 9AA,532583,180192.0,51.505118,-0.091086,Southwark
12750,135926,The mayflower,"117, Rotherhithe Street, London",SE16 4NF,535220,179913.0,51.501977,-0.053222,Southwark
12751,135929,The miller,"96, Snowsfields, London",SE1 3SS,532833,179861.0,51.502076,-0.087611,Southwark
12752,135930,The montpelier,"43, Choumert Road, London",SE15 4AR,534088,176051.0,51.46755,-0.070986,Southwark
12753,135931,The mudlark,"The Mudlark, Montague Close, London",SE1 9DA,532710,180314.0,51.506175,-0.089212,Southwark
12754,135932,The mug house,"1-3, Tooley Street, London",SE1 2PF,532787,180348.0,51.506472,-0.08809,Southwark
12755,135934,The nags head,"231-235, Rye Lane, London",SE15 4TP,534392,176074.0,51.467685,-0.066603,Southwark
12756,135941,The old school yard,"109, Long Lane, London",SE1 4PH,532743,179713.0,51.500767,-0.088963,Southwark
12757,135942,The olde apple tree,"107, Sumner Road, London",SE15 6JU,533852,177393.0,51.479657,-0.073874,Southwark
12758,135944,The orange bull,"351, Rotherhithe Street, London",SE16 5LJ,536526,179600.0,51.49886,-0.034538,Southwark
12759,135945,The other room beer bar,"6 Brighton Buildings, Tower Bridge Road, London",SE1 4TR,533155,179133.0,51.495457,-0.083249,Southwark
12760,135954,The planet nollywood,"Father Redcap, 319, Camberwell Road, London",SE5 0HQ,532498,176944.0,51.47594,-0.093528,Southwark
12761,135957,The plough,"381, Lordship Lane, London",SE22 8JJ,533872,174086.0,51.449943,-0.074837,Southwark
12762,135959,The rake,"14, Winchester Walk, London",SE1 9AG,532564,180321.0,51.506281,-0.091311,Southwark
12763,135964,The roebuck,"50, Great Dover Street, London",SE1 4YG,532636,179409.0,51.498069,-0.090617,Southwark
12765,135967,The royal british legion,"34-40, Braganza Street, London",SE17 3RJ,531718,178188.0,51.487311,-0.104289,Southwark
12766,135968,The royal british legion club (social club),"97, Barry Road, London",SE22 0HR,534324,174757.0,51.455866,-0.068081,Southwark
12767,135974,The ship,"Ship, 39-47, St Marychurch Street, London",SE16 4JE,535169,179748.0,51.500507,-0.054005,Southwark
12768,135979,The southwark tavern,"22, Southwark Street, London",SE1 1TU,532544,180160.0,51.504839,-0.09166,Southwark
12769,135984,The tankard,"The Tankard, 178, Walworth Road, London",SE17 1JL,532160,178599.0,51.490901,-0.097773,Southwark
12770,135986,The tavern bar,"Students Union Building South, Keyworth Street, London",SE1 6NG,531932,179257.0,51.496858,-0.10081,Southwark
12771,135989,The tiger,"18, Camberwell Green, London",SE5 7AA,532587,176708.0,51.473799,-0.092336,Southwark
